Year,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source,Education,Ethnicity
2015,F,us,YLL,crude rate,attributable,90.5997863203626,51.4157399641269,146.167945315318,wonder,666,"White, Not Hispanic or Latino"
2015,M,us,Deaths,age-adjusted rate,attributable,47.0364658111773,26.0877803384533,76.7925048146708,wonder,666,"White, Not Hispanic or Latino"
2015,M,us,YLL,crude rate,attributable,127.728551056407,71.3850076238483,206.526961528655,wonder,666,"White, Not Hispanic or Latino"
2016,A,us,Deaths,age-adjusted rate,attributable,48.0381514394196,24.1764671933454,86.352696716591,wonder,666,"American Indian or Alaska Native, All Origins"
2016,A,us,YLL,crude rate,attributable,75.8387989923403,38.7480003434272,134.479012632584,wonder,666,"American Indian or Alaska Native, All Origins"
2016,F,us,Deaths,age-adjusted rate,attributable,20.6597166262939,10.4424245172052,37.2298183386371,wonder,666,"American Indian or Alaska Native, All Origins"
2016,F,us,YLL,crude rate,attributable,30.1783264307356,15.5245945165412,53.7261148458491,wonder,666,"American Indian or Alaska Native, All Origins"
2016,M,us,Deaths,age-adjusted rate,attributable,27.4726731799973,13.7958529128248,49.2446758113415,wonder,666,"American Indian or Alaska Native, All Origins"
2016,M,us,YLL,crude rate,attributable,45.7915899418806,23.3117398002617,80.9143917500678,wonder,666,"American Indian or Alaska Native, All Origins"
2016,A,us,Deaths,age-adjusted rate,attributable,44.4164423418486,26.0475872779367,70.1268725131179,wonder,666,"Asian or Pacific Islander, All Origins"
2016,A,us,YLL,crude rate,attributable,81.6857118496658,49.1410365951028,126.479616909991,wonder,666,"Asian or Pacific Islander, All Origins"
2016,F,us,Deaths,age-adjusted rate,attributable,17.5552076301178,10.3370779268456,27.7528134623099,wonder,666,"Asian or Pacific Islander, All Origins"
2016,F,us,YLL,crude rate,attributable,30.0606962161874,18.0677297310536,46.6726083553588,wonder,666,"Asian or Pacific Islander, All Origins"
2016,M,us,Deaths,age-adjusted rate,attributable,26.9026401604112,15.7483201490312,42.4234890714905,wonder,666,"Asian or Pacific Islander, All Origins"
2016,M,us,YLL,crude rate,attributable,51.7167599829846,30.8757507636826,80.1462421347584,wonder,666,"Asian or Pacific Islander, All Origins"
2016,A,us,Deaths,age-adjusted rate,attributable,97.8652713213781,55.5031031825284,155.774828431293,wonder,666,"Black or African American, All Origins"
2016,A,us,YLL,crude rate,attributable,189.300383463803,109.229470674863,296.797688450593,wonder,666,"Black or African American, All Origins"
2016,F,us,Deaths,age-adjusted rate,attributable,42.8488012598729,24.4213534593778,68.3045748139163,wonder,666,"Black or African American, All Origins"
2016,F,us,YLL,crude rate,attributable,77.9538460408741,45.1214935267355,122.005435138036,wonder,666,"Black or African American, All Origins"
2016,M,us,Deaths,age-adjusted rate,attributable,54.8096108445316,30.9066486175813,87.2526302117323,wonder,666,"Black or African American, All Origins"
2016,M,us,YLL,crude rate,attributable,110.869799152572,63.6971148565887,174.969548529985,wonder,666,"Black or African American, All Origins"
2016,A,us,Deaths,age-adjusted rate,attributable,57.7103114503763,33.4104959994944,92.3634642977827,wonder,666,"White, Hispanic or Latino"
2016,A,us,YLL,crude rate,attributable,78.6854965678523,46.5801917318339,124.075800427204,wonder,666,"White, Hispanic or Latino"
2016,F,us,Deaths,age-adjusted rate,attributable,23.5288944472776,13.6374260710731,37.6744862050337,wonder,666,"White, Hispanic or Latino"
2016,F,us,YLL,crude rate,attributable,28.5886419837503,16.9183804301962,45.3447899907019,wonder,666,"White, Hispanic or Latino"
2016,M,us,Deaths,age-adjusted rate,attributable,34.0872576660913,19.7061812542897,54.5779869777411,wonder,666,"White, Hispanic or Latino"
2016,M,us,YLL,crude rate,attributable,49.9807840453095,29.5767320347547,78.5709507840258,wonder,666,"White, Hispanic or Latino"
2016,A,us,Deaths,age-adjusted rate,attributable,65.7388112212002,32.46197604959,114.894184952344,wonder,666,"White, Not Hispanic or Latino"
2016,A,us,YLL,crude rate,attributable,177.693606552474,88.1639674390902,307.5964312402,wonder,666,"White, Not Hispanic or Latino"
2016,F,us,Deaths,age-adjusted rate,attributable,27.647154040757,13.7928056776709,48.3470015771392,wonder,666,"White, Not Hispanic or Latino"
2016,F,us,YLL,crude rate,attributable,72.8937747709444,36.4754144108722,126.24972370665,wonder,666,"White, Not Hispanic or Latino"
2016,M,us,Deaths,age-adjusted rate,attributable,37.9794837418573,18.5904235383789,66.4167137165371,wonder,666,"White, Not Hispanic or Latino"
2016,M,us,YLL,crude rate,attributable,104.556191620556,51.5293861475266,181.063897926387,wonder,666,"White, Not Hispanic or Latino"
2000,A,us,Deaths,age-adjusted rate,attributable,148.155991620085,107.659695531897,205.692951883247,nvss,666,"American Indian or Alaska Native, All Origins"
2000,A,us,YLL,crude rate,attributable,170.193003364593,124.768281724781,234.463001611606,nvss,666,"American Indian or Alaska Native, All Origins"
2000,F,us,Deaths,age-adjusted rate,attributable,63.3681775548601,46.3171527720045,88.0931519179551,nvss,666,"American Indian or Alaska Native, All Origins"
2000,F,us,YLL,crude rate,attributable,64.316416206218,47.3806447015301,88.3519726264825,nvss,666,"American Indian or Alaska Native, All Origins"
2000,M,us,Deaths,age-adjusted rate,attributable,84.5418182351844,61.0762935411182,117.302883332823,nvss,666,"American Indian or Alaska Native, All Origins"
2000,M,us,YLL,crude rate,attributable,105.979172782766,77.7371865754043,146.043954028965,nvss,666,"American Indian or Alaska Native, All Origins"
2000,A,us,Deaths,age-adjusted rate,attributable,145.839705756767,114.37925555599,186.553007082473,nvss,666,"Asian or Pacific Islander, All Origins"
2000,A,us,YLL,crude rate,attributable,190.456082171703,151.422857662133,243.149272548159,nvss,666,"Asian or Pacific Islander, All Origins"
2000,F,us,Deaths,age-adjusted rate,attributable,56.5182089501712,44.2188942956817,72.2477502430682,nvss,666,"Asian or Pacific Islander, All Origins"
2000,F,us,YLL,crude rate,attributable,65.5411660559511,51.3214401805719,83.34718786039,nvss,666,"Asian or Pacific Islander, All Origins"
2000,M,us,Deaths,age-adjusted rate,attributable,89.4361100991018,70.2743930722271,114.412150210555,nvss,666,"Asian or Pacific Islander, All Origins"
2000,M,us,YLL,crude rate,attributable,125.181794088825,100.209622957758,160.093117099058,nvss,666,"Asian or Pacific Islander, All Origins"
2000,A,us,Deaths,age-adjusted rate,attributable,379.162295818237,299.370551001449,478.022826332825,nvss,666,"Black or African American, All Origins"
2000,A,us,YLL,crude rate,attributable,569.131902207187,457.339177392988,718.054750319776,nvss,666,"Black or African American, All Origins"
2000,F,us,Deaths,age-adjusted rate,attributable,168.874634567006,134.160567364069,211.195609514182,nvss,666,"Black or African American, All Origins"
2000,F,us,YLL,crude rate,attributable,237.540780900508,190.929279957928,296.726416327807,nvss,666,"Black or African American, All Origins"
2000,M,us,Deaths,age-adjusted rate,attributable,209.630697165389,166.250767286224,266.195476368207,nvss,666,"Black or African American, All Origins"
2000,M,us,YLL,crude rate,attributable,330.385399673535,261.776809661365,418.454665527924,nvss,666,"Black or African American, All Origins"
2000,A,us,Deaths,age-adjusted rate,attributable,173.727302889259,131.816133912814,226.469896806157,nvss,666,"White, Hispanic or Latino"
2000,A,us,YLL,crude rate,attributable,159.708416503763,123.078583143298,206.444107537487,nvss,666,"White, Hispanic or Latino"
2000,F,us,Deaths,age-adjusted rate,attributable,70.9197481661227,53.8749033528775,93.1760460424859,nvss,666,"White, Hispanic or Latino"
2000,F,us,YLL,crude rate,attributable,56.5932925653669,43.3600596040268,72.4883227198423,nvss,666,"White, Hispanic or Latino"
2000,M,us,Deaths,age-adjusted rate,attributable,102.447302794134,77.2366917122774,133.876136449183,nvss,666,"White, Hispanic or Latino"
2000,M,us,YLL,crude rate,attributable,102.865109409398,79.7018714138089,133.699272939118,nvss,666,"White, Hispanic or Latino"
2000,A,us,Deaths,age-adjusted rate,attributable,247.261387510003,188.17639200812,327.109398095589,nvss,666,"White, Not Hispanic or Latino"
2000,A,us,YLL,crude rate,attributable,532.492321662295,408.053882348066,704.011068077274,nvss,666,"White, Not Hispanic or Latino"
2000,F,us,Deaths,age-adjusted rate,attributable,103.48827899846,79.2660249488265,136.284050866966,nvss,666,"White, Not Hispanic or Latino"
2000,F,us,YLL,crude rate,attributable,213.510438142716,164.477081928217,280.350448451215,nvss,666,"White, Not Hispanic or Latino"
2000,M,us,Deaths,age-adjusted rate,attributable,143.129687725222,108.316352946549,190.162822485165,nvss,666,"White, Not Hispanic or Latino"
2000,M,us,YLL,crude rate,attributable,317.792266005592,242.479193409879,422.435851470889,nvss,666,"White, Not Hispanic or Latino"
2001,A,us,Deaths,age-adjusted rate,attributable,137.381564988428,98.4331061111517,193.698804811108,nvss,666,"American Indian or Alaska Native, All Origins"
2001,A,us,YLL,crude rate,attributable,160.135039875211,115.499484549208,222.069281363851,nvss,666,"American Indian or Alaska Native, All Origins"
2001,F,us,Deaths,age-adjusted rate,attributable,61.9276447925286,44.831563608672,87.5144799651753,nvss,666,"American Indian or Alaska Native, All Origins"
2001,F,us,YLL,crude rate,attributable,62.9465511540713,46.0263422659157,87.3386242197246,nvss,666,"American Indian or Alaska Native, All Origins"
2001,M,us,Deaths,age-adjusted rate,attributable,75.3178372566739,53.4692593890452,106.044305248907,nvss,666,"American Indian or Alaska Native, All Origins"
2001,M,us,YLL,crude rate,attributable,97.2854199298966,69.9489434732529,135.49053218476,nvss,666,"American Indian or Alaska Native, All Origins"
2001,A,us,Deaths,age-adjusted rate,attributable,143.608468829055,113.13329031637,183.383787071547,nvss,666,"Asian or Pacific Islander, All Origins"
2001,A,us,YLL,crude rate,attributable,191.235710120117,152.314164304555,243.536761551899,nvss,666,"Asian or Pacific Islander, All Origins"
2001,F,us,Deaths,age-adjusted rate,attributable,57.6761529680554,45.2625892705855,73.718648237473,nvss,666,"Asian or Pacific Islander, All Origins"
2001,F,us,YLL,crude rate,attributable,68.4757584071505,53.7749381742113,87.0692744546249,nvss,666,"Asian or Pacific Islander, All Origins"
2001,M,us,Deaths,age-adjusted rate,attributable,86.0813095698495,68.0170835790977,109.829999062631,nvss,666,"Asian or Pacific Islander, All Origins"
2001,M,us,YLL,crude rate,attributable,123.055016602873,98.5964229251788,156.764371173869,nvss,666,"Asian or Pacific Islander, All Origins"
2001,A,us,Deaths,age-adjusted rate,attributable,351.212178205905,274.569348078594,447.66396725165,nvss,666,"Black or African American, All Origins"
2001,A,us,YLL,crude rate,attributable,532.000345153006,422.719911440846,679.026210759499,nvss,666,"Black or African American, All Origins"
2001,F,us,Deaths,age-adjusted rate,attributable,155.860861189678,122.646357208892,197.134068946791,nvss,666,"Black or African American, All Origins"
2001,F,us,YLL,crude rate,attributable,221.42124544388,175.5548866466,279.738596554066,nvss,666,"Black or African American, All Origins"
2001,M,us,Deaths,age-adjusted rate,attributable,194.693621442814,152.28133713882,249.895979491278,nvss,666,"Black or African American, All Origins"
2001,M,us,YLL,crude rate,attributable,309.331292456909,242.522054107842,395.910803811038,nvss,666,"Black or African American, All Origins"
2001,A,us,Deaths,age-adjusted rate,attributable,169.178112715052,127.860442427651,221.889108359929,nvss,666,"White, Hispanic or Latino"
2001,A,us,YLL,crude rate,attributable,159.200389928106,122.308047339307,207.038233087703,nvss,666,"White, Hispanic or Latino"
2001,F,us,Deaths,age-adjusted rate,attributable,70.1947685990252,53.166445426304,92.7936716595645,nvss,666,"White, Hispanic or Latino"
2001,F,us,YLL,crude rate,attributable,57.4577999434559,44.0900366855318,74.3624009052585,nvss,666,"White, Hispanic or Latino"
2001,M,us,Deaths,age-adjusted rate,attributable,98.5836821803486,73.9087438096866,129.435601783288,nvss,666,"White, Hispanic or Latino"
2001,M,us,YLL,crude rate,attributable,101.452025535423,78.2805124427406,132.681777045948,nvss,666,"White, Hispanic or Latino"
2001,A,us,Deaths,age-adjusted rate,attributable,228.435615494672,171.86899389781,305.84411531958,nvss,666,"White, Not Hispanic or Latino"
2001,A,us,YLL,crude rate,attributable,498.405843321027,377.870139733857,667.202092987965,nvss,666,"White, Not Hispanic or Latino"
2001,F,us,Deaths,age-adjusted rate,attributable,96.1400967737624,72.8825421419315,128.122962496437,nvss,666,"White, Not Hispanic or Latino"
2001,F,us,YLL,crude rate,attributable,201.002065800019,153.323798634987,267.179773455702,nvss,666,"White, Not Hispanic or Latino"
2001,M,us,Deaths,age-adjusted rate,attributable,131.66889169549,98.4145360042367,177.095029577829,nvss,666,"White, Not Hispanic or Latino"
2001,M,us,YLL,crude rate,attributable,296.244343822734,223.488039295951,398.823489899741,nvss,666,"White, Not Hispanic or Latino"
2002,A,us,Deaths,age-adjusted rate,attributable,135.007020172229,96.4897888643214,191.684544985922,nvss,666,"American Indian or Alaska Native, All Origins"
2002,A,us,YLL,crude rate,attributable,156.486453642806,113.096338074413,216.826530961069,nvss,666,"American Indian or Alaska Native, All Origins"
2002,F,us,Deaths,age-adjusted rate,attributable,60.1071349976541,43.095719656904,85.6706975074462,nvss,666,"American Indian or Alaska Native, All Origins"
2002,F,us,YLL,crude rate,attributable,59.0930749947301,42.4448036898165,82.3793213460702,nvss,666,"American Indian or Alaska Native, All Origins"
2002,M,us,Deaths,age-adjusted rate,attributable,74.7999014325402,53.2860188621179,105.926994233667,nvss,666,"American Indian or Alaska Native, All Origins"
2002,M,us,YLL,crude rate,attributable,97.5392221462998,70.3064836895569,136.14037266464,nvss,666,"American Indian or Alaska Native, All Origins"
2002,A,us,Deaths,age-adjusted rate,attributable,134.192474700388,105.20046503992,171.855311880096,nvss,666,"Asian or Pacific Islander, All Origins"
2002,A,us,YLL,crude rate,attributable,181.862166781591,144.233222663295,232.587715008933,nvss,666,"Asian or Pacific Islander, All Origins"
2002,F,us,Deaths,age-adjusted rate,attributable,53.0744102436529,41.4969327405517,67.8493885240923,nvss,666,"Asian or Pacific Islander, All Origins"
2002,F,us,YLL,crude rate,attributable,64.6087936189695,50.5512856313876,82.3291097333935,nvss,666,"Asian or Pacific Islander, All Origins"
2002,M,us,Deaths,age-adjusted rate,attributable,81.2678547296619,63.8507279024718,104.153447498978,nvss,666,"Asian or Pacific Islander, All Origins"
2002,M,us,YLL,crude rate,attributable,117.50666680269,93.6742502856573,150.520435575917,nvss,666,"Asian or Pacific Islander, All Origins"
2002,A,us,Deaths,age-adjusted rate,attributable,326.750586523142,252.472133829887,421.259654203762,nvss,666,"Black or African American, All Origins"
2002,A,us,YLL,crude rate,attributable,501.916004605999,393.034626710935,648.477413043139,nvss,666,"Black or African American, All Origins"
2002,F,us,Deaths,age-adjusted rate,attributable,145.96955313166,113.374390357473,186.89405955606,nvss,666,"Black or African American, All Origins"
2002,F,us,YLL,crude rate,attributable,209.304466760115,164.074974118455,267.954573531662,nvss,666,"Black or African American, All Origins"
2002,M,us,Deaths,age-adjusted rate,attributable,180.196175346017,139.336918634246,233.778276593089,nvss,666,"Black or African American, All Origins"
2002,M,us,YLL,crude rate,attributable,291.499252328983,225.241664062607,376.715934845453,nvss,666,"Black or African American, All Origins"
2002,A,us,Deaths,age-adjusted rate,attributable,163.105065262154,123.086619595861,214.766207660665,nvss,666,"White, Hispanic or Latino"
2002,A,us,YLL,crude rate,attributable,156.239716466951,119.531459068462,204.112194425162,nvss,666,"White, Hispanic or Latino"
2002,F,us,Deaths,age-adjusted rate,attributable,67.0319686779149,50.6225182177094,88.8511005309696,nvss,666,"White, Hispanic or Latino"
2002,F,us,YLL,crude rate,attributable,56.4059641727727,43.0378666902359,73.3524085671788,nvss,666,"White, Hispanic or Latino"
2002,M,us,Deaths,age-adjusted rate,attributable,95.7310435502079,71.8234542999625,126.110817523246,nvss,666,"White, Hispanic or Latino"
2002,M,us,YLL,crude rate,attributable,99.5760367767195,76.4712887291836,130.725285544446,nvss,666,"White, Hispanic or Latino"
2002,A,us,Deaths,age-adjusted rate,attributable,216.345171141103,161.056694506622,292.54069143703,nvss,666,"White, Not Hispanic or Latino"
2002,A,us,YLL,crude rate,attributable,478.334190819791,358.782580406987,646.617907175512,nvss,666,"White, Not Hispanic or Latino"
2002,F,us,Deaths,age-adjusted rate,attributable,91.0200263365715,68.298397783479,122.585820154458,nvss,666,"White, Not Hispanic or Latino"
2002,F,us,YLL,crude rate,attributable,192.595734411692,145.379326137897,258.594284377285,nvss,666,"White, Not Hispanic or Latino"
2002,M,us,Deaths,age-adjusted rate,attributable,124.746911560035,92.2339340166663,169.422863683613,nvss,666,"White, Not Hispanic or Latino"
2002,M,us,YLL,crude rate,attributable,284.664337434984,212.429639953443,386.908404118488,nvss,666,"White, Not Hispanic or Latino"
2003,A,us,Deaths,age-adjusted rate,attributable,130.706750409905,92.0835917810511,187.836890219319,nvss,666,"American Indian or Alaska Native, All Origins"
2003,A,us,YLL,crude rate,attributable,160.366286726613,113.857737688843,225.210784198042,nvss,666,"American Indian or Alaska Native, All Origins"
2003,F,us,Deaths,age-adjusted rate,attributable,56.9565106393624,40.1782188512939,82.1515878870158,nvss,666,"American Indian or Alaska Native, All Origins"
2003,F,us,YLL,crude rate,attributable,61.1922658406024,43.7419513834014,86.1772849605659,nvss,666,"American Indian or Alaska Native, All Origins"
2003,M,us,Deaths,age-adjusted rate,attributable,73.6425065144604,51.5547910274322,105.588115514463,nvss,666,"American Indian or Alaska Native, All Origins"
2003,M,us,YLL,crude rate,attributable,99.3304333797412,70.263787111097,140.590115369013,nvss,666,"American Indian or Alaska Native, All Origins"
2003,A,us,Deaths,age-adjusted rate,attributable,120.429596079268,91.9946861989835,158.440080788089,nvss,666,"Asian or Pacific Islander, All Origins"
2003,A,us,YLL,crude rate,attributable,171.145037477148,133.272457691371,224.004507385698,nvss,666,"Asian or Pacific Islander, All Origins"
2003,F,us,Deaths,age-adjusted rate,attributable,47.5700341591215,36.2286332838529,62.6279820427736,nvss,666,"Asian or Pacific Islander, All Origins"
2003,F,us,YLL,crude rate,attributable,60.5505557663797,46.6852999195562,79.0577130673132,nvss,666,"Asian or Pacific Islander, All Origins"
2003,M,us,Deaths,age-adjusted rate,attributable,73.0474858585022,55.9468469778632,95.999810818455,nvss,666,"Asian or Pacific Islander, All Origins"
2003,M,us,YLL,crude rate,attributable,110.896308850411,85.8510385042847,144.832203060169,nvss,666,"Asian or Pacific Islander, All Origins"
2003,A,us,Deaths,age-adjusted rate,attributable,311.595155064237,239.592866968744,403.589539684487,nvss,666,"Black or African American, All Origins"
2003,A,us,YLL,crude rate,attributable,492.143917054366,383.487461915487,638.034278433667,nvss,666,"Black or African American, All Origins"
2003,F,us,Deaths,age-adjusted rate,attributable,137.596576778519,106.424249101856,177.0911995097,nvss,666,"Black or African American, All Origins"
2003,F,us,YLL,crude rate,attributable,203.702050206709,159.440973635043,261.801688386732,nvss,666,"Black or African American, All Origins"
2003,M,us,Deaths,age-adjusted rate,attributable,173.360200459062,133.263187611755,225.848112537572,nvss,666,"Black or African American, All Origins"
2003,M,us,YLL,crude rate,attributable,287.242839961664,221.099034826903,372.659745006758,nvss,666,"Black or African American, All Origins"
2003,A,us,Deaths,age-adjusted rate,attributable,149.57185830751,111.439338502544,199.383227371144,nvss,666,"White, Hispanic or Latino"
2003,A,us,YLL,crude rate,attributable,147.022839059263,111.346039717361,193.790654907813,nvss,666,"White, Hispanic or Latino"
2003,F,us,Deaths,age-adjusted rate,attributable,61.9877373464106,46.1705168464266,82.9122889093358,nvss,666,"White, Hispanic or Latino"
2003,F,us,YLL,crude rate,attributable,53.0144817657175,40.0240767934834,69.3871447405821,nvss,666,"White, Hispanic or Latino"
2003,M,us,Deaths,age-adjusted rate,attributable,87.2454548855176,64.5050065365828,116.432783641475,nvss,666,"White, Hispanic or Latino"
2003,M,us,YLL,crude rate,attributable,93.7521916302078,71.364384367624,123.996551077116,nvss,666,"White, Hispanic or Latino"
2003,A,us,Deaths,age-adjusted rate,attributable,203.265619837644,149.880521396477,277.432339718736,nvss,666,"White, Not Hispanic or Latino"
2003,A,us,YLL,crude rate,attributable,456.967545925108,339.785555138665,623.269879601244,nvss,666,"White, Not Hispanic or Latino"
2003,F,us,Deaths,age-adjusted rate,attributable,85.7597654090507,63.8364024873587,116.627821364271,nvss,666,"White, Not Hispanic or Latino"
2003,F,us,YLL,crude rate,attributable,184.417152120438,138.101722681409,249.806175236453,nvss,666,"White, Not Hispanic or Latino"
2003,M,us,Deaths,age-adjusted rate,attributable,116.983314827371,85.6565141372067,160.394442978873,nvss,666,"White, Not Hispanic or Latino"
2003,M,us,YLL,crude rate,attributable,271.575516728094,200.804933049221,372.059583929496,nvss,666,"White, Not Hispanic or Latino"
2004,A,us,Deaths,age-adjusted rate,attributable,118.796917510231,81.9753265115481,173.140607059388,nvss,666,"American Indian or Alaska Native, All Origins"
2004,A,us,YLL,crude rate,attributable,142.478968520617,98.5455858634842,204.711915968674,nvss,666,"American Indian or Alaska Native, All Origins"
2004,F,us,Deaths,age-adjusted rate,attributable,52.2694292100537,36.137665767178,76.4135032841385,nvss,666,"American Indian or Alaska Native, All Origins"
2004,F,us,YLL,crude rate,attributable,55.565336838711,38.7848813539386,80.227128794362,nvss,666,"American Indian or Alaska Native, All Origins"
2004,M,us,Deaths,age-adjusted rate,attributable,66.4960896470399,45.6232651416234,96.7660378445393,nvss,666,"American Indian or Alaska Native, All Origins"
2004,M,us,YLL,crude rate,attributable,87.1059072054212,60.1564947605236,125.510150924828,nvss,666,"American Indian or Alaska Native, All Origins"
2004,A,us,Deaths,age-adjusted rate,attributable,107.129878969583,80.9316968557132,142.335149728562,nvss,666,"Asian or Pacific Islander, All Origins"
2004,A,us,YLL,crude rate,attributable,151.902897159916,116.176891514262,201.244508724073,nvss,666,"Asian or Pacific Islander, All Origins"
2004,F,us,Deaths,age-adjusted rate,attributable,42.8427680220194,32.2474499244667,56.9526032203002,nvss,666,"Asian or Pacific Islander, All Origins"
2004,F,us,YLL,crude rate,attributable,54.3176361869093,41.1438172752119,71.7724808783859,nvss,666,"Asian or Pacific Islander, All Origins"
2004,M,us,Deaths,age-adjusted rate,attributable,64.4521111515918,48.8442129226269,85.5478982124914,nvss,666,"Asian or Pacific Islander, All Origins"
2004,M,us,YLL,crude rate,attributable,97.8323855984267,75.0368762919333,129.231857619214,nvss,666,"Asian or Pacific Islander, All Origins"
2004,A,us,Deaths,age-adjusted rate,attributable,283.843322097731,215.657874743432,371.558356705183,nvss,666,"Black or African American, All Origins"
2004,A,us,YLL,crude rate,attributable,456.879915787719,351.389694719428,597.365195106542,nvss,666,"Black or African American, All Origins"
2004,F,us,Deaths,age-adjusted rate,attributable,126.644044719621,96.8983539401931,164.685222187149,nvss,666,"Black or African American, All Origins"
2004,F,us,YLL,crude rate,attributable,188.974875514244,146.335943020939,245.743563607691,nvss,666,"Black or African American, All Origins"
2004,M,us,Deaths,age-adjusted rate,attributable,156.62212302485,119.088083412573,206.282351822444,nvss,666,"Black or African American, All Origins"
2004,M,us,YLL,crude rate,attributable,266.778121721205,202.713864046376,348.839865356344,nvss,666,"Black or African American, All Origins"
2004,A,us,Deaths,age-adjusted rate,attributable,134.828605601466,99.140768454467,182.022299755335,nvss,666,"White, Hispanic or Latino"
2004,A,us,YLL,crude rate,attributable,136.34133488136,101.603741709316,182.13740860418,nvss,666,"White, Hispanic or Latino"
2004,F,us,Deaths,age-adjusted rate,attributable,54.5837402464735,40.1858168395364,73.8862267174407,nvss,666,"White, Hispanic or Latino"
2004,F,us,YLL,crude rate,attributable,47.865996266402,35.5565994928957,63.568575389259,nvss,666,"White, Hispanic or Latino"
2004,M,us,Deaths,age-adjusted rate,attributable,79.9423640573776,58.4270328526627,107.928879924383,nvss,666,"White, Hispanic or Latino"
2004,M,us,YLL,crude rate,attributable,88.2684274368635,66.0226615594413,118.323876231824,nvss,666,"White, Hispanic or Latino"
2004,A,us,Deaths,age-adjusted rate,attributable,183.113918467425,132.553171388842,253.70975997194,nvss,666,"White, Not Hispanic or Latino"
2004,A,us,YLL,crude rate,attributable,417.112452361921,304.392148613981,577.792412951093,nvss,666,"White, Not Hispanic or Latino"
2004,F,us,Deaths,age-adjusted rate,attributable,77.2038373782774,56.4180767689336,106.514115997165,nvss,666,"White, Not Hispanic or Latino"
2004,F,us,YLL,crude rate,attributable,168.238050017501,123.685354653581,231.807839722819,nvss,666,"White, Not Hispanic or Latino"
2004,M,us,Deaths,age-adjusted rate,attributable,105.459938804408,75.7896415302342,146.904110997564,nvss,666,"White, Not Hispanic or Latino"
2004,M,us,YLL,crude rate,attributable,248.031211755259,179.753711450039,344.651903212021,nvss,666,"White, Not Hispanic or Latino"
2005,A,us,Deaths,age-adjusted rate,attributable,128.400044655045,92.3951181046861,181.655706341698,nvss,666,"American Indian or Alaska Native, All Origins"
2005,A,us,YLL,crude rate,attributable,159.102341881638,114.258922813668,222.756010030375,nvss,666,"American Indian or Alaska Native, All Origins"
2005,F,us,Deaths,age-adjusted rate,attributable,56.4429702149757,40.6353692515026,80.271352029613,nvss,666,"American Indian or Alaska Native, All Origins"
2005,F,us,YLL,crude rate,attributable,61.8645115693932,44.4237732136607,87.1718485549582,nvss,666,"American Indian or Alaska Native, All Origins"
2005,M,us,Deaths,age-adjusted rate,attributable,71.9381769910538,51.7365779629981,101.358780650964,nvss,666,"American Indian or Alaska Native, All Origins"
2005,M,us,YLL,crude rate,attributable,97.463731767403,70.2248709508949,135.975793935661,nvss,666,"American Indian or Alaska Native, All Origins"
2005,A,us,Deaths,age-adjusted rate,attributable,108.159388403149,82.0162557237993,143.292876813519,nvss,666,"Asian or Pacific Islander, All Origins"
2005,A,us,YLL,crude rate,attributable,160.187240910157,123.497845286085,211.332153173894,nvss,666,"Asian or Pacific Islander, All Origins"
2005,F,us,Deaths,age-adjusted rate,attributable,43.2716116155666,32.803067911571,57.3328623557111,nvss,666,"Asian or Pacific Islander, All Origins"
2005,F,us,YLL,crude rate,attributable,56.796223129357,43.2240057359658,74.7327533811583,nvss,666,"Asian or Pacific Islander, All Origins"
2005,M,us,Deaths,age-adjusted rate,attributable,65.0891545827223,49.5540468775573,86.1625778461058,nvss,666,"Asian or Pacific Islander, All Origins"
2005,M,us,YLL,crude rate,attributable,103.700037789532,79.9509646115815,136.47110943089,nvss,666,"Asian or Pacific Islander, All Origins"
2005,A,us,Deaths,age-adjusted rate,attributable,307.09199632493,240.36126314752,392.675921496162,nvss,666,"Black or African American, All Origins"
2005,A,us,YLL,crude rate,attributable,499.735967988555,394.297623884884,636.973215488214,nvss,666,"Black or African American, All Origins"
2005,F,us,Deaths,age-adjusted rate,attributable,136.664965821106,107.57953059739,173.69612262897,nvss,666,"Black or African American, All Origins"
2005,F,us,YLL,crude rate,attributable,205.836836237914,164.085351404554,261.679260126341,nvss,666,"Black or African American, All Origins"
2005,M,us,Deaths,age-adjusted rate,attributable,169.775035548563,133.106225143005,218.317813888516,nvss,666,"Black or African American, All Origins"
2005,M,us,YLL,crude rate,attributable,292.615708085604,228.285222564388,372.891002689797,nvss,666,"Black or African American, All Origins"
2005,A,us,Deaths,age-adjusted rate,attributable,142.414014091548,105.781197444554,191.220618883915,nvss,666,"White, Hispanic or Latino"
2005,A,us,YLL,crude rate,attributable,146.446421507398,110.530650445897,193.669258381484,nvss,666,"White, Hispanic or Latino"
2005,F,us,Deaths,age-adjusted rate,attributable,57.9909912191084,43.1299795277917,78.0273585043311,nvss,666,"White, Hispanic or Latino"
2005,F,us,YLL,crude rate,attributable,52.3856257324508,39.4106574626348,69.1524162952152,nvss,666,"White, Hispanic or Latino"
2005,M,us,Deaths,age-adjusted rate,attributable,84.1418052184464,62.1077768881986,112.927608618762,nvss,666,"White, Hispanic or Latino"
2005,M,us,YLL,crude rate,attributable,93.8968874699771,71.0305341536105,124.422558737637,nvss,666,"White, Hispanic or Latino"
2005,A,us,Deaths,age-adjusted rate,attributable,203.155573926978,153.034186346471,272.671564190836,nvss,666,"White, Not Hispanic or Latino"
